time; pose_x; pose_y; pose_heading;  gps_x; gps_y; gps_z; acc_x; acc_y; acc_z; right_enc; left_enc; odo_acc_x; odo_acc_y; odo_acc_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kal_wheel_x; kal_wheel_y; kal_wheel_heading; kal_acc_x; kal_acc_y; kal_acc_heading
1.456; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; 0.00283265; 3.37106e-05; 0.180582; 9.0504; 9.0396; 0.201545; 8.69902e-05; 0.00388421; 0.18542; 9.38799e-05; 0.00388421; 0.179976; -0.000165147; 6.28298; 0.186094; 9.05821e-05; 0.00388421
1.472; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.000109644; 3.44383e-05; 0.180585; 9.1548; 9.144; 0.203856; 9.59666e-05; 0.00388421; 0.18756; 0.000102193; 0.00388421; 0.182064; -0.000165582; 6.28298; 0.188384; 9.37993e-05; 0.00388421
1.488; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.00299315; 3.53583e-05; 0.180586; 9.2484; 9.252; 0.206166; 9.29755e-05; -0.00129474; 0.189627; 0.000110219; -0.00129474; 0.18408; -0.000171095; 6.27792; 0.190673; 9.70164e-05; -0.00129474
1.504; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.00577426; 3.64551e-05; 0.180587; 9.3492; 9.36; 0.208475; 8.40077e-05; -0.00388421; 0.191767; 0.000107448; -0.00388421; 0.186168; -0.000184717; 6.2754; 0.192962; 0.000100235; -0.00388421
1.52; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.00841142; 3.77127e-05; 0.180586; 9.4356; 9.4464; 0.210781; 7.50483e-05; -0.00388421; 0.193538; 0.000100569; -0.00388421; 0.187896; -0.000198174; 6.2754; 0.195249; 0.000103458; -0.00388421
1.536; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.0108658; 3.91141e-05; 0.180584; 9.522; 9.5328; 0.213085; 6.60998e-05; -0.00388421; 0.195309; 9.36888e-05; -0.00388421; 0.189624; -0.00021163; 6.2754; 0.197534; 0.000106691; -0.00388421
1.552; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.0131016; 4.06413e-05; 0.180581; 9.6588; 9.6264; 0.215385; 9.29059e-05; 0.0116526; 0.197671; 8.45159e-05; 0.0116526; 0.191928; -0.00021211; 0.00737057; 0.199816; 0.000109934; 0.0116526
1.568; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.0150871; 4.22757e-05; 0.180578; 9.7632; 9.7452; 0.217682; 0.000107773; 0.00647368; 0.199958; 0.000111174; 0.00647368; 0.19416; -0.000201298; 0.00231794; 0.202095; 0.000113138; 0.00647368
1.584; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.0167946; 4.39978e-05; 0.180575; 9.8388; 9.846; 0.219974; 0.000101837; -0.00258947; 0.201766; 0.000122879; -0.00258947; 0.195924; -0.000205008; 6.27666; 0.20437; 0.000116316; -0.00258947
1.6; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.0182008; 4.57873e-05; 0.180572; 9.9468; 9.9612; 0.222262; 8.99898e-05; -0.00517895; 0.204054; 0.000116955; -0.00517895; 0.198156; -0.000222389; 6.27413; 0.206641; 0.000119507; -0.00517895
1.616; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.0192877; 4.7624e-05; 0.18057; 10.0476; 10.0296; 0.224545; 0.000104767; 0.00647368; 0.205789; 0.000107973; 0.00647368; 0.199848; -0.000228085; 0.00231794; 0.208907; 0.000122721; 0.00647368
1.632; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.020042; 4.94871e-05; 0.180568; 10.1412; 10.1556; 0.226822; 9.29719e-05; -0.00517895; 0.208039; 0.000122545; -0.00517895; 0.202044; -0.000235477; 6.27413; 0.211168; 0.000125903; -0.00517895
1.648; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.0204562; 5.13559e-05; 0.180566; 10.2564; 10.242; 0.229094; 0.00010474; 0.00517895; 0.210106; 0.000111843; 0.00517895; 0.20406; -0.000243537; 0.00105478; 0.213424; 0.000129112; 0.00517895
1.664; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.0205276; 5.32101e-05; 0.180566; 10.3608; 10.35; 0.231362; 0.000113546; 0.00388421; 0.212283; 0.000123118; 0.00388421; 0.206184; -0.000242638; 6.28298; 0.215674; 0.000132293; 0.00388421
1.68; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.0202595; 5.50298e-05; 0.180566; 10.4508; 10.4616; 0.233623; 0.00010476; -0.00388421; 0.214349; 0.000131144; -0.00388421; 0.2082; -0.000250697; 6.2754; 0.21792; 0.000135455; -0.00388421
1.696; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.01966; 5.67956e-05; 0.180567; 10.548; 10.5552; 0.23588; 9.89163e-05; -0.00258947; 0.216305; 0.000123548; -0.00258947; 0.210108; -0.000264351; 6.27666; 0.22016; 0.000138636; -0.00258947
1.712; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.0187427; 5.84891e-05; 0.180569; 10.656; 10.6452; 0.238132; 0.000107664; 0.00388421; 0.218334; 0.000118293; 0.00388421; 0.212088; -0.000271016; 6.28298; 0.222395; 0.000141831; 0.00388421
1.728; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.0175259; 6.00929e-05; 0.180571; 10.7424; 10.7424; 0.24038; 0.000107664; -6.67869e-17; 0.220216; 0.000125602; -6.67869e-17; 0.213924; -0.000274877; 6.27919; 0.224626; 0.000145006; -6.67869e-17
1.744; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.0160304; 6.1564e-05; 0.180574; 10.8576; 10.8468; 0.242623; 0.000116378; 0.00388421; 0.222467; 0.000125602; 0.00388421; 0.21612; -0.000279495; 6.28298; 0.226852; 0.000148182; 0.00388421
1.76; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.0142957; 6.46227e-05; 0.180576; 10.9512; 10.944; 0.244863; 0.000122178; 0.00258947; 0.224423; 0.000133199; 0.00258947; 0.218028; -0.000281098; 6.28171; 0.229074; 0.000151342; 0.00258947
1.776; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.0123429; 7.00672e-05; 0.180579; 11.0448; 11.052; 0.2471; 0.000116386; -0.00258947; 0.226489; 0.00013855; -0.00258947; 0.220044; -0.000289158; 6.27666; 0.231292; 0.000154492; -0.00258947
1.792; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.0102026; 7.55963e-05; 0.180581; 11.1348; 11.1564; 0.249334; 9.90312e-05; -0.00776842; 0.228482; 0.00013339; -0.00776842; 0.221988; -0.000306752; 6.27161; 0.233507; 0.000157651; -0.00776842
1.808; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.00790266; 8.11218e-05; 0.180582; 11.2392; 11.2572; 0.251566; 8.45818e-05; -0.00647368; 0.230585; 0.000117051; -0.00647368; 0.22404; -0.000329211; 6.27287; 0.235719; 0.00016083; -0.00647368
1.824; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.00546937; 8.65644e-05; 0.180583; 11.3472; 11.3472; 0.253797; 8.45818e-05; -6.76542e-17; 0.232615; 0.000103912; -6.76542e-17; 0.22602; -0.000343379; 6.27919; 0.23793; 0.000164022; -6.76542e-17
1.84; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.0029165; 9.18588e-05; 0.180583; 11.4624; 11.4516; 0.256026; 9.32431e-05; 0.00388421; 0.234865; 0.000103912; 0.00388421; 0.228216; -0.000347997; 6.28298; 0.240139; 0.000167214; 0.00388421
1.856; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; -0.000316863; 9.49424e-05; 0.180582; 11.5884; 11.5704; 0.258256; 0.000107678; 0.00647368; 0.237375; 0.000113659; 0.00647368; 0.230664; -0.000345415; 0.00231794; 0.242347; 0.000170403; 0.00647368
1.872; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; 0.00233438; 9.57155e-05; 0.18058; 11.6604; 11.6568; 0.260487; 0.000110566; 0.00129474; 0.238998; 0.000124169; 0.00129474; 0.232248; -0.000345745; 6.28045; 0.244555; 0.000173591; 0.00129474
1.888; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; 0.0049902; 9.6191e-05; 0.180577; 11.7756; 11.7576; 0.262718; 0.000125013; 0.00647368; 0.241212; 0.000127036; 0.00647368; 0.234408; -0.000346196; 0.00231794; 0.246764; 0.000176781; 0.00647368
1.904; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; 0.00761546; 9.63979e-05; 0.180574; 11.88; 11.8548; 0.264952; 0.000145257; 0.00906316; 0.243279; 0.000140413; 0.00906316; 0.236424; -0.000338976; 0.00484425; 0.248974; 0.000179978; 0.00906316
1.92; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; 0.010175; 9.63582e-05; 0.180569; 11.97; 11.9736; 0.267188; 0.000142361; -0.00129474; 0.245419; 0.00015981; -0.00129474; 0.238512; -0.000339411; 6.27792; 0.251186; 0.000183193; -0.00129474
1.936; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; 0.0126341; 9.60899e-05; 0.180563; 12.06; 12.0672; 0.269427; 0.000136562; -0.00258947; 0.247301; 0.000157373; -0.00258947; 0.240348; -0.00035023; 6.27666; 0.253401; 0.000186405; -0.00258947
1.952; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; 0.0149592; 9.5608e-05; 0.180557; 12.1644; 12.1608; 0.271671; 0.000139467; 0.00129474; 0.24933; 0.000152118; 0.00129474; 0.242328; -0.000359396; 6.28045; 0.255619; 0.000189609; 0.00129474
1.968; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; 0.017118; 9.49265e-05; 0.180551; 12.2544; 12.2508; 0.273918; 0.000142377; 0.00129474; 0.251175; 0.000154506; 0.00129474; 0.244128; -0.000364319; 6.28045; 0.25784; 0.000192817; 0.00129474
1.984; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; 0.0190801; 9.40588e-05; 0.180544; 12.3588; 12.3588; 0.276171; 0.000142377; -7.22079e-17; 0.253352; 0.000157325; -7.22079e-17; 0.246251; -0.000371469; 6.27919; 0.260066; 0.000196031; -7.22079e-17
2; 0.12342; -1.8232e-06; -3.14159; -2.77658; 1.8232e-06; -3.19624e-05; 0.0208176; 9.30183e-05; 0.180538; 12.4488; 12.4632; 0.278429; 0.000130683; -0.00517895; 0.255345; 0.000157325; -0.00517895; 0.248195; -0.000384151; 6.27413; 0.262297; 0.000199246; -0.00517895
2.016; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0223054; 9.1819e-05; 0.180532; 12.5676; 12.5532; 0.280693; 0.000142406; 0.00517895; 0.257485; 0.000146241; 0.00517895; 0.250155; -7.38274e-05; 6.28017; 0.250243; -5.82071e-07; 0.00517895
2.032; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0235214; 9.04755e-05; 0.180527; 12.6396; 12.6648; 0.282962; 0.000121837; -0.00906316; 0.259367; 0.000155988; -0.00906316; 0.25199; -9.21159e-05; 6.26628; 0.25243; 1.85925e-06; -0.00906316
2.048; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0244471; 8.90034e-05; 0.180523; 12.7728; 12.7548; 0.285238; 0.00013657; 0.00647368; 0.261654; 0.000135253; 0.00647368; 0.254222; -0.000112939; 6.28143; 0.254624; 4.246e-06; 0.00647368
2.064; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0250677; 8.7419e-05; 0.18052; 12.8556; 12.8412; 0.28752; 0.00014839; 0.00517895; 0.263389; 0.00014648; 0.00517895; 0.255914; -0.00011697; 6.28017; 0.256823; 6.67326e-06; 0.00517895
2.08; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0253727; 8.57397e-05; 0.180518; 12.9636; 12.9672; 0.289809; 0.000145426; -0.00129474; 0.265787; 0.000158902; -0.00129474; 0.258254; -0.000131412; 6.27386; 0.25903; 9.13375e-06; -0.00129474
2.096; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0253553; 8.39837e-05; 0.180518; 13.0716; 13.0716; 0.292104; 0.000145426; -6.96058e-17; 0.267964; 0.000156083; -6.96058e-17; 0.260378; -0.000149886; 6.27512; 0.261242; 1.15858e-05; -6.96058e-17
2.112; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0250136; 8.21697e-05; 0.180519; 13.1508; 13.176; 0.294406; 0.000124566; -0.00906316; 0.269846; 0.000156083; -0.00906316; 0.262214; -0.000172813; 6.26628; 0.263461; 1.40379e-05; -0.00906316
2.128; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0243495; 8.0317e-05; 0.180522; 13.2552; 13.266; 0.296714; 0.000115602; -0.00388421; 0.271839; 0.000138024; -0.00388421; 0.264158; -0.000200771; 6.27133; 0.265687; 1.6432e-05; -0.00388421
2.144; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0233698; 7.84455e-05; 0.180525; 13.3596; 13.3632; 0.299028; 0.000112606; -0.00129474; 0.273905; 0.000129998; -0.00129474; 0.266174; -0.000222126; 6.27386; 0.267919; 1.88018e-05; -0.00129474
2.16; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0220852; 7.65751e-05; 0.18053; 13.4568; 13.4604; 0.301347; 0.000109602; -0.00129474; 0.275898; 0.000127418; -0.00129474; 0.268118; -0.000240262; 6.27386; 0.270156; 2.11639e-05; -0.00129474
2.176; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0205109; 7.47258e-05; 0.180536; 13.5756; 13.5648; 0.303672; 0.000118633; 0.00388421; 0.278186; 0.000124456; 0.00388421; 0.27035; -0.000255447; 6.27891; 0.2724; 2.35187e-05; 0.00388421
2.192; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0186658; 7.29175e-05; 0.180543; 13.6728; 13.6656; 0.306002; 0.000124665; 0.00258947; 0.280215; 0.000132339; 0.00258947; 0.27233; -0.000265166; 6.27765; 0.274648; 2.58939e-05; 0.00258947
2.208; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0165728; 7.11697e-05; 0.180549; 13.7736; 13.77; 0.308336; 0.000127687; 0.00129474; 0.282318; 0.000137785; 0.00129474; 0.274382; -0.00027783; 6.27638; 0.276902; 2.82814e-05; 0.00129474
2.224; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0142581; 6.95011e-05; 0.180556; 13.8564; 13.8816; 0.310673; 0.000106502; -0.00906316; 0.284311; 0.000140365; -0.00906316; 0.276325; -0.000300878; 6.26628; 0.27916; 3.06744e-05; -0.00906316
2.24; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0117542; 6.79262e-05; 0.180563; 13.968; 13.9752; 0.313013; 0.000100441; -0.00258947; 0.286414; 0.000121303; -0.00258947; 0.278377; -0.000329093; 6.27259; 0.281421; 3.30344e-05; -0.00258947
2.256; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.00908111; 6.60884e-05; 0.180569; 14.0688; 14.058; 0.315356; 0.000109541; 0.00388421; 0.288296; 0.00011643; 0.00388421; 0.280213; -0.000342744; 6.27891; 0.283685; 3.53866e-05; 0.00388421
2.272; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0062804; 6.06482e-05; 0.180575; 14.1768; 14.1624; 0.317701; 0.000121683; 0.00517895; 0.290473; 0.000124886; 0.00517895; 0.282337; -0.000350487; 6.28017; 0.285952; 3.77477e-05; 0.00517895
2.288; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0033909; 5.50951e-05; 0.18058; 14.238; 14.2632; 0.320046; 0.000100427; -0.00906316; 0.292134; 0.000133486; -0.00906316; 0.283957; -0.000366624; 6.26628; 0.28822; 4.01173e-05; -0.00906316
2.304; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.000458297; 4.95217e-05; 0.180583; 14.3856; 14.382; 0.322391; 0.000103464; 0.00129474; 0.294864; 0.000108738; 0.00129474; 0.286621; -0.000398207; 6.27638; 0.290489; 4.24789e-05; 0.00129474
2.32; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.00246736; 4.4011e-05; 0.180585; 14.472; 14.4756; 0.324736; 0.000100428; -0.00129474; 0.296709; 0.000111127; -0.00129474; 0.288421; -0.000412727; 6.27386; 0.292758; 4.48407e-05; -0.00129474
2.336; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.00531986; 3.86345e-05; 0.180586; 14.58; 14.5476; 0.327079; 0.000127735; 0.0116526; 0.298554; 0.000108738; 0.0116526; 0.290221; -0.000418151; 0.00330194; 0.295027; 4.72033e-05; 0.0116526
2.352; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.00809076; 3.43036e-05; 0.180585; 14.6556; 14.67; 0.329421; 0.000115609; -0.00517895; 0.300583; 0.000132387; -0.00517895; 0.292201; -0.00042787; 6.27007; 0.297294; 4.95501e-05; -0.00517895
2.368; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.0106967; 3.34238e-05; 0.180584; 14.7564; 14.7852; 0.331759; 9.13862e-05; -0.0103579; 0.302797; 0.000120921; -0.0103579; 0.294361; -0.000461663; 6.26501; 0.29956; 5.19076e-05; -0.0103579
2.384; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.0131065; 3.2857e-05; 0.180581; 14.8608; 14.8644; 0.334094; 8.83627e-05; -0.00129474; 0.304679; 0.000101428; -0.00129474; 0.296196; -0.000486909; 6.27386; 0.301822; 5.42934e-05; -0.00129474
2.4; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.01528; 3.25723e-05; 0.180578; 14.9688; 14.9904; 0.336426; 7.0252e-05; -0.00776842; 0.307078; 9.83229e-05; -0.00776842; 0.298536; -0.000516129; 6.26754; 0.304081; 5.66836e-05; -0.00776842
2.416; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.0171812; 3.25464e-05; 0.180575; 15.0588; 15.084; 0.338752; 4.91628e-05; -0.00906316; 0.30896; 8.37037e-05; -0.00906316; 0.300372; -0.000546012; 6.26628; 0.306336; 5.91042e-05; -0.00906316
2.432; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.0187787; 3.276e-05; 0.180572; 15.1776; 15.1812; 0.341075; 4.61562e-05; -0.00129474; 0.311173; 6.36381e-05; -0.00129474; 0.302532; -0.000574348; 6.27386; 0.308587; 6.15646e-05; -0.00129474
2.448; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.0200459; 3.31966e-05; 0.180569; 15.264; 15.2784; 0.343392; 3.41566e-05; -0.00517895; 0.313055; 6.12016e-05; -0.00517895; 0.304368; -0.000594956; 6.27007; 0.310833; 6.40313e-05; -0.00517895
2.464; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.0209617; 3.3841e-05; 0.180566; 15.3684; 15.3576; 0.345703; 4.31355e-05; 0.00388421; 0.314937; 5.14554e-05; 0.00388421; 0.306204; -0.000610925; 6.27891; 0.313074; 6.65245e-05; 0.00388421
2.48; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.0215108; 3.46785e-05; 0.180565; 15.498; 15.4764; 0.348009; 6.10503e-05; 0.00776842; 0.317483; 6.13449e-05; 0.00776842; 0.308688; -0.000616843; 6.2827; 0.315309; 6.89969e-05; 0.00776842
2.496; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.0216839; 3.56941e-05; 0.180564; 15.5772; 15.5772; 0.35031; 6.10503e-05; -8.1532e-17; 0.319328; 7.56775e-05; -8.1532e-17; 0.310488; -0.000624541; 6.27512; 0.317539; 7.14265e-05; -8.1532e-17
2.512; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.0214776; 3.68724e-05; 0.180564; 15.6816; 15.6744; 0.352605; 6.69934e-05; 0.00258947; 0.321395; 7.56775e-05; 0.00258947; 0.312503; -0.000638257; 6.27765; 0.319764; 7.38561e-05; 0.00258947
2.528; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.0208949; 3.81974e-05; 0.180565; 15.7608; 15.768; 0.354895; 6.10642e-05; -0.00258947; 0.323166; 8.0264e-05; -0.00258947; 0.314231; -0.000652196; 6.27259; 0.321983; 7.62715e-05; -0.00258947
2.544; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.0199449; 3.96521e-05; 0.180567; 15.8616; 15.8832; 0.357179; 4.33164e-05; -0.00776842; 0.32538; 7.45309e-05; -0.00776842; 0.316391; -0.000680532; 6.26754; 0.324196; 7.87008e-05; -0.00776842
2.56; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.0186424; 4.12191e-05; 0.18057; 15.9768; 16.002; 0.359459; 2.26539e-05; -0.00906316; 0.327778; 5.58985e-05; -0.00906316; 0.318731; -0.000718619; 6.26628; 0.326405; 8.11696e-05; -0.00906316
2.576; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.0170082; 4.28802e-05; 0.180573; 16.0776; 16.056; 0.361734; 4.03308e-05; 0.00776842; 0.329365; 4.15182e-05; 0.00776842; 0.320279; -0.000732083; 6.2827; 0.328608; 8.36818e-05; 0.00776842
2.592; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.0150683; 4.46165e-05; 0.180576; 16.182; 16.1532; 0.364006; 6.38599e-05; 0.0103579; 0.331431; 5.75707e-05; 0.0103579; 0.322295; -0.000730519; 0.00203879; 0.330808; 8.61601e-05; 0.0103579
2.608; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.0128539; 4.64089e-05; 0.180579; 16.3044; 16.2612; 0.366274; 9.91016e-05; 0.0155368; 0.333793; 8.20315e-05; 0.0155368; 0.324599; -0.000720001; 0.00709142; 0.333003; 8.85985e-05; 0.0155368
2.624; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.0104003; 4.82382e-05; 0.180582; 16.3584; 16.3872; 0.36854; 7.56342e-05; -0.0103579; 0.335637; 0.000110696; -0.0103579; 0.326399; -0.000729974; 6.26501; 0.335195; 9.09857e-05; -0.0103579
2.64; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.00774723; 5.00848e-05; 0.180584; 16.4736; 16.47; 0.370803; 7.85651e-05; 0.00129474; 0.337667; 8.96748e-05; 0.00129474; 0.328379; -0.000754698; 6.27638; 0.337385; 9.34005e-05; 0.00129474
2.656; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.00493734; 5.19296e-05; 0.180585; 16.596; 16.5852; 0.373066; 8.73529e-05; 0.00388421; 0.340102; 9.2828e-05; 0.00388421; 0.330755; -0.000767862; 6.27891; 0.339572; 9.58128e-05; 0.00388421
2.672; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; -0.00201613; 5.37535e-05; 0.180585; 16.6716; 16.6752; 0.375328; 8.44243e-05; -0.00129474; 0.3418; 9.94211e-05; -0.00129474; 0.332411; -0.000779128; 6.27386; 0.341759; 9.82201e-05; -0.00129474
2.688; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.000968984; 5.55379e-05; 0.180583; 16.7796; 16.7904; 0.37759; 7.56376e-05; -0.00388421; 0.344087; 9.6459e-05; -0.00388421; 0.334642; -0.000802771; 6.27133; 0.343944; 0.000100628; -0.00388421
2.704; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.00396938; 5.72647e-05; 0.18058; 16.884; 16.8912; 0.379853; 6.97771e-05; -0.00258947; 0.346191; 8.82893e-05; -0.00258947; 0.336694; -0.000825802; 6.27259; 0.34613; 0.000103035; -0.00258947
2.72; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.00693597; 5.89166e-05; 0.180576; 16.9812; 16.9884; 0.382118; 6.3912e-05; -0.00258947; 0.348183; 8.31296e-05; -0.00258947; 0.338638; -0.000846394; 6.27259; 0.348318; 0.00010544; -0.00258947
2.736; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.00981997; 6.04769e-05; 0.18057; 17.0892; 17.082; 0.384386; 6.97836e-05; 0.00258947; 0.35025; 7.77787e-05; 0.00258947; 0.340654; -0.000862656; 6.27765; 0.350506; 0.000107839; 0.00258947
2.752; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0125754; 6.19652e-05; 0.180564; 17.1864; 17.1828; 0.386656; 7.27235e-05; 0.00129474; 0.352279; 8.3034e-05; 0.00129474; 0.342634; -0.000874876; 6.27638; 0.352698; 0.000110246; 0.00129474
2.768; 0.250025; -3.6796e-06; -1.46629e-05; -2.64998; 3.6796e-06; -3.19368e-05; 0.0151433; 6.66373e-05; 0.180557; 17.28; 17.2764; 0.388931; 7.56685e-05; 0.00129474; 0.354198; 8.55184e-05; 0.00129474; 0.344506; -0.000887612; 6.27638; 0.354892; 0.000112656; 0.00129474
