time; pose_x; pose_y; pose_heading;  gps_x; gps_y; gps_z; acc_0; acc_1; acc_2; right_enc; left_enc; odo_acc_x; odo_acc_y; odo_acc_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kal_wheel_x; kal_wheel_y; kal_wheel_heading; kal_acc_x; kal_acc_y; kal_acc_heading
6.528; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; -5.12103e-06; -0.0114463; 9.80999; 36.3276; 40.8924; 0.83483; -0.259815; -1.64173; 0.500957; -0.33156; -1.64173; 0.565129; -0.502473; -1.64957; 0.852443; -0.432518; -1.64173
6.544; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; -1.63152e-06; -0.0127503; 9.80999; 36.432; 41.0112; 0.836632; -0.26166; -1.64691; 0.500795; -0.333843; -1.64691; 0.564949; -0.504754; -1.65475; 0.854557; -0.435295; -1.64691
6.56; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 1.66557e-06; -0.0137075; 9.80999; 36.5436; 41.0976; 0.838434; -0.263506; -1.63784; 0.500641; -0.335866; -1.63784; 0.564823; -0.506779; -1.64569; 0.856666; -0.438072; -1.63784
6.576; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 3.62221e-06; -0.0142736; 9.80998; 36.6588; 41.1984; 0.840237; -0.265352; -1.63266; 0.500492; -0.338075; -1.63266; 0.564691; -0.508989; -1.64051; 0.85877; -0.440849; -1.63266
6.592; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 4.93684e-06; -0.0145049; 9.80998; 36.72; 41.2848; 0.84204; -0.267197; -1.64173; 0.500399; -0.339585; -1.64173; 0.564577; -0.510498; -1.64957; 0.860868; -0.443626; -1.64173
6.608; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 6.10813e-06; -0.0143608; 9.80998; 36.8352; 41.3856; 0.843843; -0.269043; -1.63655; 0.500242; -0.341794; -1.63655; 0.564438; -0.512708; -1.6444; 0.86296; -0.446403; -1.63655
6.624; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 7.14755e-06; -0.0138429; 9.80998; 36.9324; 41.5008; 0.845647; -0.270889; -1.64302; 0.500099; -0.343966; -1.64302; 0.564273; -0.514878; -1.65087; 0.865047; -0.44918; -1.64302
6.64; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 8.0638e-06; -0.0129585; 9.80999; 37.0296; 41.616; 0.847451; -0.272734; -1.64949; 0.499942; -0.346137; -1.64949; 0.564095; -0.517048; -1.65734; 0.867128; -0.451957; -1.64949
6.656; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 8.86387e-06; -0.0117209; 9.80999; 37.152; 41.6844; 0.849256; -0.27458; -1.63007; 0.499788; -0.348087; -1.63007; 0.565496; -0.519081; -1.63782; 0.869204; -0.454733; -1.63007
6.672; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 9.55361e-06; -0.0101491; 9.80999; 37.2564; 41.796; 0.851061; -0.276425; -1.63266; 0.499657; -0.350297; -1.63266; 0.565356; -0.521291; -1.64041; 0.871274; -0.45751; -1.63266
6.688; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 1.0138e-05; -0.00826753; 9.80999; 37.3356; 41.9076; 0.852866; -0.278271; -1.64432; 0.499536; -0.352249; -1.64432; 0.565201; -0.52324; -1.65207; 0.873341; -0.460287; -1.64432
6.704; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 1.06216e-05; -0.00610553; 9.81; 37.4472; 41.994; 0.854671; -0.280116; -1.63525; 0.499387; -0.354273; -1.63525; 0.56508; -0.525266; -1.643; 0.875403; -0.463064; -1.63525
6.72; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 1.10079e-05; -0.00369709; 9.81; 37.5228; 42.0768; 0.856477; -0.281962; -1.63784; 0.499282; -0.355893; -1.63784; 0.564969; -0.526886; -1.64559; 0.877462; -0.465841; -1.63784
6.736; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 1.28582e-05; -0.00112598; 9.81; 37.6452; 42.2172; 0.858283; -0.283807; -1.64432; 0.499102; -0.358581; -1.64432; 0.564762; -0.529572; -1.65207; 0.879518; -0.468617; -1.64432
6.752; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 5.88643e-06; 0.00176278; 9.81; 37.7496; 42.3072; 0.860089; -0.285653; -1.63914; 0.498956; -0.360568; -1.63914; 0.564631; -0.53156; -1.64689; 0.881571; -0.471394; -1.63914
6.768; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 1.11627e-05; 0.00464654; 9.81001; 37.8396; 42.3972; 0.861894; -0.287498; -1.63914; 0.49883; -0.362409; -1.63914; 0.564505; -0.533401; -1.64689; 0.883623; -0.474171; -1.63914
6.784; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 1.32257e-05; 0.00762874; 9.81; 37.9476; 42.4836; 0.8637; -0.289344; -1.63137; 0.498693; -0.364397; -1.63137; 0.564392; -0.53539; -1.63912; 0.885675; -0.476947; -1.63137
6.8; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 1.53279e-05; 0.0106413; 9.81; 38.0448; 42.5916; 0.865506; -0.291189; -1.63525; 0.498566; -0.366496; -1.63525; 0.564253; -0.537489; -1.643; 0.887726; -0.479724; -1.63525
6.816; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 1.74331e-05; 0.0136402; 9.81; 38.1348; 42.7176; 0.867312; -0.293035; -1.6482; 0.498424; -0.368706; -1.6482; 0.564067; -0.539695; -1.65595; 0.889778; -0.482501; -1.6482
6.832; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 1.95068e-05; 0.0165832; 9.80999; 38.2356; 42.7968; 0.869118; -0.29488; -1.64043; 0.498281; -0.370545; -1.64043; 0.563946; -0.541536; -1.64818; 0.891831; -0.485277; -1.64043
6.848; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 2.1669e-05; 0.0194257; 9.80999; 38.3472; 42.9048; 0.870923; -0.296726; -1.63914; 0.498124; -0.372791; -1.63914; 0.563794; -0.543782; -1.64689; 0.893887; -0.488054; -1.63914
6.864; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 2.45038e-05; 0.0221008; 9.80998; 38.4552; 43.0164; 0.872728; -0.298571; -1.64043; 0.497971; -0.375036; -1.64043; 0.563636; -0.546027; -1.64818; 0.895946; -0.490831; -1.64043
6.88; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 2.433e-05; 0.0246331; 9.80997; 38.5416; 43.1064; 0.874533; -0.300416; -1.64173; 0.497845; -0.37684; -1.64173; 0.563507; -0.547831; -1.64948; 0.898009; -0.493607; -1.64173
6.896; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 2.39936e-05; 0.0269515; 9.80996; 38.6424; 43.2036; 0.876337; -0.302262; -1.64043; 0.497701; -0.378864; -1.64043; 0.563367; -0.549855; -1.64818; 0.900076; -0.496384; -1.64043
6.912; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 2.35093e-05; 0.0290222; 9.80996; 38.7432; 43.308; 0.878141; -0.304107; -1.64173; 0.497555; -0.380963; -1.64173; 0.563216; -0.551953; -1.64948; 0.902147; -0.499161; -1.64173
6.928; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 2.28881e-05; 0.0308146; 9.80995; 38.8368; 43.4016; 0.879945; -0.305952; -1.64173; 0.497419; -0.382877; -1.64173; 0.56308; -0.553867; -1.64948; 0.904225; -0.501937; -1.64173
6.944; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 2.2139e-05; 0.0323016; 9.80994; 38.9556; 43.5096; 0.881748; -0.307798; -1.63784; 0.497254; -0.385195; -1.63784; 0.562929; -0.556187; -1.64559; 0.906308; -0.504714; -1.63784
6.96; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 2.12702e-05; 0.0334605; 9.80994; 39.0492; 43.6068; 0.883551; -0.309643; -1.63914; 0.497123; -0.387147; -1.63914; 0.562794; -0.558138; -1.64689; 0.908397; -0.50749; -1.63914
6.976; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 1.92612e-05; 0.0343014; 9.80993; 39.1392; 43.6968; 0.885353; -0.311488; -1.63914; 0.496997; -0.388987; -1.63914; 0.562668; -0.559979; -1.64689; 0.910494; -0.510267; -1.63914
6.992; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 1.03997e-05; 0.0349542; 9.80993; 39.2508; 43.7832; 0.887155; -0.313334; -1.63007; 0.496858; -0.391012; -1.63007; 0.562557; -0.562005; -1.63782; 0.912597; -0.513044; -1.63007
7.008; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 1.6455e-05; 0.0350653; 9.80993; 39.3696; 43.9128; 0.888957; -0.315179; -1.63396; 0.496707; -0.393554; -1.63396; 0.562392; -0.564546; -1.64171; 0.914706; -0.51582; -1.63396
7.024; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 5.19705e-05; 0.0343268; 9.80993; 39.438; 44.0208; 0.890758; -0.317024; -1.6482; 0.496593; -0.395358; -1.6482; 0.562239; -0.566348; -1.65595; 0.916823; -0.518597; -1.6482
7.04; 0.49836; -0.262952; -1.60604; -2.40164; -3.19651e-05; 0.262952; 4.94997e-05; 0.0335447; 9.80994; 39.5532; 44.0928; 0.892558; -0.31887; -1.63266; 0.496445; -0.397271; -1.63266; 0.562135; -0.568264; -1.64041; 0.918947; -0.521373; -1.63266
7.056; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 4.63321e-05; 0.0324175; 9.80994; 39.6612; 44.2008; 0.894358; -0.320715; -1.63266; 0.496308; -0.399481; -1.63266; 0.561998; -0.570473; -1.64041; 0.921078; -0.52415; -1.63266
7.072; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 4.24393e-05; 0.0309686; 9.80995; 39.7476; 44.3016; 0.896158; -0.32256; -1.63784; 0.496189; -0.401396; -1.63784; 0.561865; -0.572388; -1.64559; 0.923214; -0.526926; -1.63784
7.088; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 3.65031e-05; 0.0292498; 9.80995; 39.8412; 44.4168; 0.897957; -0.324406; -1.64561; 0.496046; -0.403532; -1.64561; 0.561696; -0.574521; -1.65336; 0.925357; -0.529703; -1.64561
7.104; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 2.70291e-05; 0.0272248; 9.80996; 39.9456; 44.5068; 0.899756; -0.326251; -1.64043; 0.495897; -0.405519; -1.64043; 0.561563; -0.576509; -1.64818; 0.927505; -0.532479; -1.64043
7.12; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 1.7506e-05; 0.024958; 9.80997; 40.05; 44.6328; 0.901555; -0.328096; -1.6482; 0.495733; -0.407875; -1.6482; 0.561371; -0.578863; -1.65595; 0.929659; -0.535256; -1.6482
7.136; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 7.99162e-06; 0.0224832; 9.80998; 40.1544; 44.712; 0.903353; -0.329941; -1.63914; 0.495587; -0.409751; -1.63914; 0.561251; -0.580741; -1.64689; 0.931816; -0.538032; -1.63914
7.152; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -1.45202e-06; 0.0198371; 9.80998; 40.2336; 44.8164; 0.905151; -0.331787; -1.6482; 0.495459; -0.411628; -1.6482; 0.561097; -0.582617; -1.65595; 0.933978; -0.540809; -1.6482
7.168; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -1.07581e-05; 0.0170583; 9.80999; 40.3416; 44.91; 0.906949; -0.333632; -1.64302; 0.495299; -0.413689; -1.64302; 0.562728; -0.584791; -1.65066; 0.936142; -0.543585; -1.64302
7.184; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -1.9856e-05; 0.014187; 9.81; 40.464; 45.018; 0.908747; -0.335477; -1.63784; 0.495128; -0.416044; -1.63784; 0.562575; -0.587148; -1.64548; 0.938309; -0.546362; -1.63784
7.2; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -2.8672e-05; 0.0112642; 9.81; 40.5648; 45.1044; 0.910545; -0.337322; -1.63266; 0.495; -0.417958; -1.63266; 0.562462; -0.589063; -1.6403; 0.940478; -0.549138; -1.63266
7.216; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -3.4195e-05; 0.00824318; 9.81; 40.6584; 45.2088; 0.912343; -0.339167; -1.63655; 0.494874; -0.419984; -1.63655; 0.562325; -0.591088; -1.64418; 0.942647; -0.551914; -1.63655
7.232; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -5.54645e-05; 0.00549412; 9.81001; 40.7412; 45.306; 0.914141; -0.341012; -1.64173; 0.494753; -0.421825; -1.64173; 0.562189; -0.592928; -1.64936; 0.944817; -0.554691; -1.64173
7.248; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -5.54722e-05; 0.00263873; 9.81001; 40.8528; 45.4176; 0.915939; -0.342857; -1.64173; 0.494591; -0.424107; -1.64173; 0.562027; -0.59521; -1.64936; 0.946986; -0.557467; -1.64173
7.264; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -5.68894e-05; -8.95184e-05; 9.81001; 40.9572; 45.5148; 0.917737; -0.344702; -1.63914; 0.494445; -0.426168; -1.63914; 0.561888; -0.597272; -1.64677; 0.949154; -0.560243; -1.63914
7.28; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -5.84968e-05; -0.00266107; 9.81; 41.0508; 45.6372; 0.919535; -0.346547; -1.64949; 0.494293; -0.428377; -1.64949; 0.561703; -0.599478; -1.65713; 0.95132; -0.56302; -1.64949
7.296; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -5.66368e-05; -0.00513481; 9.81; 41.1552; 45.702; 0.921333; -0.348392; -1.63525; 0.494157; -0.430106; -1.63525; 0.561604; -0.60121; -1.64289; 0.953483; -0.565796; -1.63525
7.312; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -3.87543e-05; -0.00765449; 9.81; 41.2632; 45.8208; 0.923132; -0.350237; -1.63914; 0.494007; -0.432426; -1.63914; 0.56144; -0.603529; -1.64677; 0.955643; -0.568572; -1.63914
7.328; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -1.88792e-05; -0.00914416; 9.81; 41.3568; 45.918; 0.924931; -0.352082; -1.64043; 0.493874; -0.434377; -1.64043; 0.561303; -0.605479; -1.64807; 0.957799; -0.571348; -1.64043
7.344; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -2.13123e-05; -0.0107722; 9.80999; 41.4576; 46.026; 0.92673; -0.353927; -1.64302; 0.493725; -0.436512; -1.64302; 0.561146; -0.607614; -1.65066; 0.959951; -0.574124; -1.64302
7.36; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -2.38854e-05; -0.0120644; 9.80999; 41.5512; 46.1124; 0.92853; -0.355772; -1.64043; 0.493592; -0.438352; -1.64043; 0.56102; -0.609454; -1.64807; 0.962098; -0.576901; -1.64043
7.376; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -2.35529e-05; -0.013054; 9.80999; 41.652; 46.2096; 0.93033; -0.357617; -1.63914; 0.493451; -0.440377; -1.63914; 0.560882; -0.611479; -1.64677; 0.96424; -0.579677; -1.63914
7.392; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -2.2974e-05; -0.0136947; 9.80998; 41.7636; 46.3248; 0.932131; -0.359462; -1.64043; 0.493292; -0.442696; -1.64043; 0.560719; -0.613798; -1.64807; 0.966377; -0.582453; -1.64043
7.408; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -2.21831e-05; -0.0139771; 9.80998; 41.8716; 46.4184; 0.933931; -0.361307; -1.63525; 0.493148; -0.444758; -1.63525; 0.560591; -0.615861; -1.64289; 0.968508; -0.585229; -1.63525
7.424; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -2.12161e-05; -0.0138977; 9.80998; 41.9544; 46.5156; 0.935733; -0.363151; -1.64043; 0.493029; -0.446599; -1.64043; 0.560458; -0.617701; -1.64807; 0.970633; -0.588005; -1.64043
7.44; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -2.01087e-05; -0.0134586; 9.80998; 42.0588; 46.6236; 0.937534; -0.364996; -1.64173; 0.492878; -0.448771; -1.64173; 0.560303; -0.619872; -1.64936; 0.972753; -0.590781; -1.64173
7.456; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -1.88955e-05; -0.0126676; 9.80999; 42.1704; 46.728; 0.939336; -0.366841; -1.63914; 0.492721; -0.450979; -1.63914; 0.560154; -0.622081; -1.64677; 0.974868; -0.593557; -1.63914
7.472; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -1.70237e-05; -0.0115568; 9.80999; 42.2568; 46.8036; 0.941138; -0.368686; -1.63525; 0.492607; -0.452636; -1.63525; 0.560051; -0.623739; -1.64289; 0.976978; -0.596333; -1.63525
7.488; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -1.40802e-05; -0.0101344; 9.80999; 42.3828; 46.9332; 0.942941; -0.37053; -1.63655; 0.492439; -0.45525; -1.63655; 0.559877; -0.626353; -1.64418; 0.979082; -0.599109; -1.63655
7.504; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -1.07081e-05; -0.00839674; 9.80999; 42.4836; 47.0232; 0.944744; -0.372375; -1.63266; 0.49231; -0.457202; -1.63266; 0.55976; -0.628305; -1.6403; 0.981182; -0.601885; -1.63266
7.52; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -7.25395e-06; -0.00638991; 9.81; 42.5628; 47.1204; 0.946547; -0.37422; -1.63914; 0.492198; -0.459006; -1.63914; 0.55963; -0.630109; -1.64677; 0.983278; -0.604661; -1.63914
7.536; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -3.77513e-06; -0.00414134; 9.81; 42.6564; 47.232; 0.94835; -0.376064; -1.64561; 0.492055; -0.461105; -1.64561; 0.559466; -0.632205; -1.65324; 0.985371; -0.607437; -1.64561
7.552; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -3.22118e-07; -0.00168046; 9.81; 42.7608; 47.3184; 0.950154; -0.377909; -1.63914; 0.491909; -0.463055; -1.63914; 0.559339; -0.634157; -1.64677; 0.98746; -0.610213; -1.63914
7.568; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 2.38957e-06; 0.000980177; 9.81; 42.8724; 47.43; 0.951957; -0.379754; -1.63914; 0.491752; -0.465337; -1.63914; 0.559183; -0.636439; -1.64677; 0.989547; -0.612988; -1.63914
7.584; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 4.04188e-06; 0.00378408; 9.81; 42.9588; 47.5344; 0.953761; -0.381598; -1.64561; 0.491619; -0.467288; -1.64561; 0.55903; -0.638389; -1.65324; 0.991632; -0.615764; -1.64561
7.6; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 5.28466e-06; 0.00667197; 9.81; 43.0596; 47.6208; 0.955565; -0.383443; -1.64043; 0.491475; -0.469202; -1.64043; 0.558902; -0.640304; -1.64807; 0.993716; -0.61854; -1.64043
7.616; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 6.39165e-06; 0.00962203; 9.81; 43.1784; 47.7468; 0.957368; -0.385288; -1.64302; 0.491301; -0.471705; -1.64302; 0.558717; -0.642806; -1.65066; 0.9958; -0.621316; -1.64302
7.632; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 7.37365e-06; 0.0125911; 9.81; 43.2828; 47.8368; 0.959172; -0.387132; -1.63784; 0.491157; -0.473692; -1.63784; 0.558589; -0.644795; -1.64548; 0.997884; -0.624092; -1.63784
7.648; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 8.23899e-06; 0.0155354; 9.80999; 43.3728; 47.9304; 0.960975; -0.388977; -1.63914; 0.491031; -0.47557; -1.63914; 0.558459; -0.646672; -1.64677; 0.99997; -0.626868; -1.63914
7.664; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 8.99432e-06; 0.0184108; 9.80999; 43.4772; 48.0132; 0.962778; -0.390821; -1.63137; 0.4909; -0.477484; -1.63137; 0.558351; -0.648588; -1.639; 1.00206; -0.629643; -1.63137
7.68; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 9.64513e-06; 0.021174; 9.80998; 43.5708; 48.1464; 0.964581; -0.392666; -1.64561; 0.490759; -0.479805; -1.64561; 0.559971; -0.651024; -1.65313; 1.00415; -0.632419; -1.64561
7.696; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 1.0196e-05; 0.0237828; 9.80998; 43.6752; 48.2256; 0.966384; -0.39451; -1.63655; 0.490619; -0.481681; -1.63655; 0.559856; -0.652903; -1.64406; 1.00624; -0.635195; -1.63655
7.712; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 1.06506e-05; 0.0261968; 9.80997; 43.7796; 48.3228; 0.968186; -0.396355; -1.63396; 0.490483; -0.483743; -1.63396; 0.559728; -0.654965; -1.64147; 1.00834; -0.637971; -1.63396
7.728; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 1.40409e-05; 0.0282839; 9.80996; 43.8588; 48.4452; 0.969988; -0.398199; -1.64949; 0.490352; -0.485806; -1.64949; 0.55955; -0.657024; -1.65701; 1.01044; -0.640746; -1.64949
7.744; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 1.74348e-06; 0.030363; 9.80995; 43.9704; 48.5244; 0.97179; -0.400044; -1.63784; 0.490199; -0.487755; -1.63784; 0.55943; -0.658976; -1.64536; 1.01255; -0.643522; -1.63784
7.76; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 8.77666e-06; 0.0319501; 9.80994; 44.0748; 48.618; 0.973591; -0.401888; -1.63396; 0.490063; -0.48978; -1.63396; 0.559306; -0.661002; -1.64147; 1.01467; -0.646298; -1.63396
7.776; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 1.19683e-05; 0.0332316; 9.80994; 44.1828; 48.7332; 0.975392; -0.403733; -1.63655; 0.489918; -0.492064; -1.63655; 0.559153; -0.663284; -1.64406; 1.01679; -0.649073; -1.63655
7.792; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 1.40529e-05; 0.0341732; 9.80993; 44.2728; 48.8304; 0.977192; -0.405577; -1.63914; 0.489792; -0.493978; -1.63914; 0.559019; -0.665198; -1.64665; 1.01891; -0.651849; -1.63914
7.808; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 1.61611e-05; 0.0347523; 9.80993; 44.3772; 48.942; 0.978992; -0.407421; -1.64173; 0.489641; -0.496187; -1.64173; 0.558859; -0.667407; -1.64924; 1.02105; -0.654625; -1.64173
7.824; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 1.75924e-05; 0.0346999; 9.80993; 44.4672; 49.0392; 0.980791; -0.409266; -1.64432; 0.489505; -0.498101; -1.64432; 0.558716; -0.66932; -1.65183; 1.02319; -0.6574; -1.64432
7.84; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 1.98601e-05; 0.0342815; 9.80992; 44.5464; 49.1436; 0.98259; -0.41111; -1.65338; 0.489367; -0.499978; -1.65338; 0.558552; -0.671195; -1.66089; 1.02533; -0.660176; -1.65338
7.856; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 2.25577e-05; 0.0334844; 9.80994; 44.6796; 49.2192; 0.984389; -0.412955; -1.63266; 0.48919; -0.502111; -1.63266; 0.558442; -0.673332; -1.64018; 1.02749; -0.662952; -1.63266
7.872; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 2.40761e-05; 0.0323438; 9.80994; 44.7732; 49.338; 0.986186; -0.414799; -1.64173; 0.489056; -0.504284; -1.64173; 0.558278; -0.675503; -1.64924; 1.02965; -0.665727; -1.64173
7.888; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 2.3891e-05; 0.0308934; 9.80995; 44.8776; 49.4208; 0.987984; -0.416643; -1.63396; 0.48892; -0.506198; -1.63396; 0.558164; -0.677419; -1.64147; 1.03181; -0.668503; -1.63396
7.904; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 2.35354e-05; 0.0291366; 9.80995; 44.9676; 49.5324; 0.989781; -0.418488; -1.64173; 0.488789; -0.50826; -1.64173; 0.55801; -0.679479; -1.64924; 1.03399; -0.671278; -1.64173
7.92; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 2.30245e-05; 0.0270999; 9.80996; 45.0756; 49.6296; 0.991578; -0.420332; -1.63784; 0.48864; -0.510358; -1.63784; 0.557873; -0.681578; -1.64536; 1.03617; -0.674054; -1.63784
7.936; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 2.23702e-05; 0.0248131; 9.80997; 45.1656; 49.7448; 0.993374; -0.422176; -1.64691; 0.488499; -0.512456; -1.64691; 0.557703; -0.683674; -1.65442; 1.03835; -0.67683; -1.64691
7.952; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 2.15829e-05; 0.0223095; 9.80998; 45.2736; 49.842; 0.995171; -0.424021; -1.64302; 0.488339; -0.514554; -1.64302; 0.557556; -0.685773; -1.65054; 1.04054; -0.679605; -1.64302
7.968; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 2.0499e-05; 0.0196302; 9.80998; 45.3672; 49.9464; 0.996967; -0.425865; -1.64691; 0.488193; -0.516578; -1.64691; 0.557398; -0.687796; -1.65442; 1.04273; -0.682381; -1.64691
7.984; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; 1.79561e-05; 0.0168398; 9.80999; 45.4824; 50.0616; 0.998762; -0.427709; -1.64691; 0.488013; -0.518933; -1.64691; 0.557218; -0.690151; -1.65442; 1.04492; -0.685156; -1.64691
8; 0.493926; -0.389482; -1.60582; -2.40607; -3.19209e-05; 0.389482; -2.02815e-06; 0.0144231; 9.81; 45.5904; 50.1552; 1.00056; -0.429554; -1.64173; 0.487856; -0.520993; -1.64173; 0.557077; -0.692212; -1.64924; 1.04712; -0.687932; -1.64173
