time;true_x_rob0; true_y_rob0; true_heading_rob0;true_x_rob1; true_y_rob1; true_heading_rob1;true_x_rob2; true_y_rob2; true_heading_rob2;true_x_rob3; true_y_rob3; true_heading_rob3;true_x_rob4; true_y_rob4; true_heading_rob4
7.93595;-1.22936; 0.0763129; -1.66849;-1.40223; 0.157429; -1.65684;-1.3893; -0.0311359; -1.66021;-1.51942; 0.244401; -1.64971;-1.49444; -0.132487; -1.64862
7.95195;-1.22777; 0.0764685; -1.66895;-1.40065; 0.157566; -1.65719;-1.38769; -0.030992; -1.65999;-1.51785; 0.244525; -1.64993;-1.49282; -0.132361; -1.64853
7.96795;-1.22618; 0.0766249; -1.66942;-1.39907; 0.157703; -1.65755;-1.38609; -0.0308486; -1.65977;-1.51628; 0.24465; -1.65015;-1.49121; -0.132235; -1.64844
7.98395;-1.2246; 0.076782; -1.66988;-1.39749; 0.157841; -1.6579;-1.38448; -0.0307055; -1.65956;-1.51471; 0.244775; -1.65038;-1.48959; -0.132109; -1.64835
7.99995;-1.22301; 0.0769403; -1.66957;-1.3959; 0.157979; -1.6583;-1.38288; -0.0305628; -1.65938;-1.51315; 0.2449; -1.6506;-1.48797; -0.131984; -1.64835
8.01595;-1.22142; 0.0770981; -1.66926;-1.39432; 0.158118; -1.6587;-1.38127; -0.0304205; -1.65921;-1.51158; 0.245026; -1.65082;-1.48635; -0.131858; -1.64835
8.03195;-1.21982; 0.0772553; -1.66894;-1.39274; 0.158258; -1.65909;-1.37967; -0.0302784; -1.65903;-1.51001; 0.245152; -1.65105;-1.48473; -0.131732; -1.64835
8.04795;-1.21823; 0.0774119; -1.66863;-1.39116; 0.158398; -1.65948;-1.37806; -0.0301366; -1.65886;-1.50844; 0.245278; -1.65128;-1.48311; -0.131606; -1.64835
8.06395;-1.21665; 0.0775676; -1.66817;-1.38958; 0.158539; -1.65979;-1.37646; -0.0299951; -1.65868;-1.50687; 0.245405; -1.65146;-1.4815; -0.131481; -1.64835
8.07995;-1.21506; 0.0777225; -1.66771;-1.388; 0.15868; -1.6601;-1.37486; -0.0298538; -1.65851;-1.5053; 0.245532; -1.65163;-1.47988; -0.131355; -1.64834
8.09595;-1.21347; 0.0778766; -1.66725;-1.38642; 0.158822; -1.6604;-1.37325; -0.0297128; -1.65833;-1.50373; 0.245659; -1.65181;-1.47826; -0.131229; -1.64834
8.11195;-1.21188; 0.07803; -1.66679;-1.38484; 0.158964; -1.66071;-1.37165; -0.0295721; -1.65816;-1.50217; 0.245786; -1.65199;-1.47664; -0.131103; -1.64834
8.12795;-1.2103; 0.0781828; -1.66718;-1.38326; 0.159107; -1.66097;-1.37004; -0.0294318; -1.65803;-1.5006; 0.245914; -1.65212;-1.47502; -0.130978; -1.64838
8.14395;-1.20871; 0.0783363; -1.66758;-1.38168; 0.15925; -1.66123;-1.36844; -0.0292917; -1.65789;-1.49903; 0.246042; -1.65225;-1.47341; -0.130852; -1.64843
8.15995;-1.20712; 0.0784905; -1.66797;-1.3801; 0.159393; -1.66149;-1.36684; -0.0291518; -1.65776;-1.49746; 0.24617; -1.65238;-1.47179; -0.130726; -1.64847
8.17595;-1.20553; 0.0786454; -1.66837;-1.37852; 0.159537; -1.66176;-1.36523; -0.0290121; -1.65763;-1.49589; 0.246299; -1.65252;-1.47017; -0.1306; -1.64851
8.19195;-1.20394; 0.0788013; -1.66866;-1.37695; 0.159681; -1.66193;-1.36363; -0.0288728; -1.65763;-1.49432; 0.246427; -1.65257;-1.46856; -0.130474; -1.64864
8.20795;-1.20234; 0.0789577; -1.66895;-1.37537; 0.159826; -1.66211;-1.36203; -0.0287334; -1.65763;-1.49275; 0.246556; -1.65262;-1.46694; -0.130348; -1.64877
8.22395;-1.20075; 0.0791146; -1.66925;-1.37379; 0.15997; -1.66228;-1.36043; -0.028594; -1.65764;-1.49118; 0.246685; -1.65267;-1.46532; -0.130222; -1.6489
8.23995;-1.19916; 0.079272; -1.66954;-1.37221; 0.160115; -1.66246;-1.35882; -0.0284545; -1.65764;-1.48961; 0.246813; -1.65272;-1.4637; -0.130095; -1.64903
8.25595;-1.19758; 0.0794286; -1.67025;-1.37063; 0.160261; -1.66255;-1.35722; -0.0283151; -1.65764;-1.48804; 0.246942; -1.65272;-1.46209; -0.129968; -1.64916
8.27195;-1.196; 0.0795865; -1.67097;-1.36905; 0.160407; -1.66263;-1.35562; -0.0281756; -1.65764;-1.48647; 0.247071; -1.65272;-1.46047; -0.129841; -1.64929
8.28795;-1.19442; 0.0797455; -1.67168;-1.36746; 0.160552; -1.66272;-1.35402; -0.0280362; -1.65764;-1.4849; 0.2472; -1.65272;-1.45885; -0.129714; -1.64942
8.30395;-1.19284; 0.0799057; -1.6724;-1.36588; 0.160698; -1.66281;-1.35242; -0.0278967; -1.65764;-1.48333; 0.247329; -1.65272;-1.45724; -0.129587; -1.64954
8.31995;-1.19126; 0.0800674; -1.67301;-1.3643; 0.160844; -1.66281;-1.35081; -0.0277572; -1.65773;-1.48176; 0.247458; -1.65271;-1.45562; -0.129459; -1.64972
8.33595;-1.18968; 0.0802301; -1.67362;-1.36273; 0.16099; -1.66281;-1.34921; -0.0276176; -1.65782;-1.48019; 0.247587; -1.65271;-1.45401; -0.129331; -1.64989
8.35195;-1.18809; 0.0803938; -1.67422;-1.36115; 0.161135; -1.66281;-1.34761; -0.0274778; -1.6579;-1.47862; 0.247716; -1.65271;-1.45239; -0.129203; -1.65006
8.36795;-1.18651; 0.0805584; -1.67483;-1.35957; 0.161281; -1.66281;-1.34601; -0.0273378; -1.65799;-1.47705; 0.247845; -1.65271;-1.45077; -0.129075; -1.65024
8.38395;-1.18492; 0.0807248; -1.67452;-1.35799; 0.161427; -1.66281;-1.34441; -0.0271979; -1.65813;-1.47548; 0.247974; -1.65275;-1.44916; -0.128946; -1.65041
8.39995;-1.18333; 0.0808906; -1.6742;-1.35641; 0.161573; -1.66281;-1.3428; -0.0270577; -1.65826;-1.47391; 0.248103; -1.6528;-1.44754; -0.128817; -1.65058
8.41595;-1.18174; 0.0810558; -1.67388;-1.35483; 0.161718; -1.66281;-1.3412; -0.0269172; -1.65839;-1.47234; 0.248232; -1.65284;-1.44593; -0.128688; -1.65076
8.43195;-1.18015; 0.0812203; -1.67356;-1.35325; 0.161864; -1.66281;-1.3396; -0.0267766; -1.65852;-1.47077; 0.248361; -1.65289;-1.44431; -0.128558; -1.65093
8.44795;-1.17856; 0.0813851; -1.67363;-1.35167; 0.16201; -1.66277;-1.338; -0.0266357; -1.65874;-1.46921; 0.24849; -1.65294;-1.4427; -0.128428; -1.65111
8.46395;-1.17696; 0.0815499; -1.6737;-1.3501; 0.162155; -1.66273;-1.3364; -0.0264945; -1.65896;-1.46764; 0.248619; -1.65299;-1.44108; -0.128298; -1.65128
8.47995;-1.17536; 0.0817148; -1.67377;-1.34852; 0.162301; -1.66269;-1.3348; -0.0263529; -1.65918;-1.46607; 0.248748; -1.65303;-1.43946; -0.128168; -1.65146
8.49595;-1.17376; 0.0818799; -1.67384;-1.34694; 0.162446; -1.66264;-1.3332; -0.0262109; -1.6594;-1.4645; 0.248878; -1.65308;-1.43785; -0.128037; -1.65163
8.51195;-1.17217; 0.0820443; -1.67415;-1.34536; 0.162591; -1.66256;-1.3316; -0.0260685; -1.65966;-1.46293; 0.249007; -1.65308;-1.43623; -0.127906; -1.65185
8.52795;-1.17058; 0.0822093; -1.67447;-1.34378; 0.162737; -1.66247;-1.33; -0.0259256; -1.65993;-1.46136; 0.249137; -1.65308;-1.43462; -0.127774; -1.65207
8.54395;-1.16899; 0.0823749; -1.67479;-1.3422; 0.162882; -1.66239;-1.32839; -0.0257823; -1.66019;-1.45979; 0.249266; -1.65309;-1.433; -0.127642; -1.65229
8.55995;-1.1674; 0.082541; -1.67511;-1.34063; 0.163027; -1.6623;-1.32679; -0.0256386; -1.66045;-1.45822; 0.249396; -1.65309;-1.43138; -0.12751; -1.65252
8.57595;-1.16582; 0.0827071; -1.6756;-1.33905; 0.163172; -1.66226;-1.32519; -0.0254943; -1.66067;-1.45665; 0.249525; -1.65313;-1.42977; -0.127378; -1.65274
8.59195;-1.16423; 0.082874; -1.6761;-1.33747; 0.163317; -1.66222;-1.32359; -0.0253497; -1.66089;-1.45508; 0.249655; -1.65318;-1.42815; -0.127245; -1.65296
8.60795;-1.16265; 0.0830418; -1.67659;-1.33588; 0.163461; -1.66218;-1.32198; -0.0252047; -1.66112;-1.45351; 0.249784; -1.65323;-1.42653; -0.127112; -1.65318
8.62395;-1.16106; 0.0832103; -1.67709;-1.3343; 0.163606; -1.66214;-1.32038; -0.0250594; -1.66134;-1.45194; 0.249914; -1.65328;-1.42492; -0.126978; -1.6534
8.63995;-1.15948; 0.0833796; -1.67762;-1.33272; 0.163751; -1.6621;-1.31878; -0.0249138; -1.66161;-1.45037; 0.250044; -1.65332;-1.4233; -0.126844; -1.65358
8.65595;-1.1579; 0.0835497; -1.67816;-1.33114; 0.163895; -1.66206;-1.31718; -0.0247678; -1.66188;-1.4488; 0.250173; -1.65337;-1.42169; -0.12671; -1.65376
8.67195;-1.15631; 0.0837207; -1.6787;-1.32956; 0.16404; -1.66202;-1.31558; -0.0246213; -1.66215;-1.44723; 0.250303; -1.65342;-1.42007; -0.126575; -1.65394
8.68795;-1.15473; 0.0838925; -1.67923;-1.32798; 0.164185; -1.66197;-1.31397; -0.0244744; -1.66241;-1.44567; 0.250433; -1.65347;-1.41846; -0.126441; -1.65412
8.70395;-1.15314; 0.0840661; -1.67898;-1.3264; 0.164329; -1.66198;-1.31237; -0.024327; -1.66263;-1.4441; 0.250563; -1.65356;-1.41684; -0.126306; -1.65431
8.71994;-1.15155; 0.0842392; -1.67873;-1.32483; 0.164473; -1.66198;-1.31077; -0.0241792; -1.66285;-1.44253; 0.250693; -1.65365;-1.41523; -0.12617; -1.65449
8.73594;-1.14996; 0.0844117; -1.67847;-1.32325; 0.164618; -1.66198;-1.30917; -0.0240311; -1.66307;-1.44096; 0.250823; -1.65374;-1.41361; -0.126035; -1.65467
8.75194;-1.14837; 0.0845838; -1.67821;-1.32167; 0.164762; -1.66199;-1.30756; -0.0238827; -1.66329;-1.43939; 0.250954; -1.65383;-1.412; -0.125899; -1.65485
8.76794;-1.14677; 0.0847553; -1.67849;-1.32009; 0.164906; -1.66203;-1.30596; -0.0237338; -1.66351;-1.43783; 0.251084; -1.65392;-1.41038; -0.125763; -1.65503
8.78394;-1.14518; 0.0849273; -1.67876;-1.31851; 0.165051; -1.66208;-1.30436; -0.0235847; -1.66373;-1.43626; 0.251215; -1.65402;-1.40877; -0.125626; -1.65522
8.79994;-1.14359; 0.0850997; -1.67904;-1.31693; 0.165195; -1.66213;-1.30276; -0.0234352; -1.66395;-1.43469; 0.251346; -1.65411;-1.40715; -0.125489; -1.6554
8.81594;-1.142; 0.0852726; -1.67932;-1.31536; 0.16534; -1.66218;-1.30115; -0.0232853; -1.66417;-1.43312; 0.251477; -1.6542;-1.40554; -0.125352; -1.65559
8.83194;-1.14042; 0.0854456; -1.67889;-1.31378; 0.165484; -1.66227;-1.29955; -0.023135; -1.66435;-1.43156; 0.251608; -1.65433;-1.40392; -0.125215; -1.65569
8.84794;-1.13883; 0.0856177; -1.67846;-1.3122; 0.165629; -1.66236;-1.29795; -0.0229843; -1.66453;-1.42999; 0.251739; -1.65447;-1.40231; -0.125077; -1.65578
8.86394;-1.13724; 0.0857891; -1.67803;-1.31062; 0.165774; -1.66245;-1.29634; -0.0228335; -1.6647;-1.42842; 0.25187; -1.6546;-1.40069; -0.12494; -1.65588
8.87994;-1.13566; 0.0859598; -1.67759;-1.30904; 0.165919; -1.66255;-1.29474; -0.0226823; -1.66488;-1.42686; 0.252002; -1.65473;-1.39908; -0.124802; -1.65597
8.89594;-1.13407; 0.0861294; -1.67811;-1.30746; 0.166065; -1.66268;-1.29314; -0.022531; -1.66502;-1.42529; 0.252134; -1.65491;-1.39746; -0.124664; -1.65607
8.91194;-1.13249; 0.0862999; -1.67864;-1.30589; 0.16621; -1.66281;-1.29154; -0.0223794; -1.66516;-1.42372; 0.252266; -1.65509;-1.39585; -0.124526; -1.65616
8.92794;-1.13091; 0.0864713; -1.67917;-1.30431; 0.166356; -1.66295;-1.28993; -0.0222277; -1.6653;-1.42216; 0.252399; -1.65527;-1.39423; -0.124388; -1.65626
8.94394;-1.12932; 0.0866437; -1.67969;-1.30273; 0.166502; -1.66308;-1.28833; -0.0220757; -1.66543;-1.42059; 0.252532; -1.65545;-1.39262; -0.124249; -1.65635
8.95994;-1.12773; 0.0868183; -1.67959;-1.30115; 0.166648; -1.66331;-1.28673; -0.0219235; -1.66557;-1.41902; 0.252665; -1.65562;-1.391; -0.124111; -1.65645
8.97594;-1.12613; 0.0869926; -1.67948;-1.29957; 0.166794; -1.66353;-1.28513; -0.0217711; -1.66571;-1.41745; 0.252798; -1.6558;-1.38939; -0.123972; -1.65654
8.99194;-1.12454; 0.0871667; -1.67937;-1.298; 0.166941; -1.66375;-1.28353; -0.0216184; -1.66585;-1.41589; 0.252932; -1.65598;-1.38777; -0.123833; -1.65664
9.00794;-1.12294; 0.0873407; -1.67925;-1.29642; 0.167088; -1.66397;-1.28192; -0.0214656; -1.66599;-1.41432; 0.253066; -1.65615;-1.38616; -0.123694; -1.65673
9.02394;-1.12135; 0.0875147; -1.67925;-1.29484; 0.167236; -1.66419;-1.28032; -0.0213124; -1.66608;-1.41275; 0.2532; -1.65633;-1.38454; -0.123555; -1.65682
9.03994;-1.11975; 0.0876887; -1.67925;-1.29326; 0.167384; -1.66441;-1.27872; -0.021159; -1.66618;-1.41118; 0.253335; -1.65651;-1.38293; -0.123415; -1.65692
9.05594;-1.11815; 0.0878628; -1.67925;-1.29169; 0.167532; -1.66463;-1.27711; -0.0210056; -1.66627;-1.40962; 0.253469; -1.65668;-1.38131; -0.123276; -1.65701
9.07194;-1.11655; 0.0880368; -1.67925;-1.29011; 0.16768; -1.66485;-1.27551; -0.0208519; -1.66636;-1.40805; 0.253604; -1.65686;-1.3797; -0.123136; -1.65711
9.08794;-1.11496; 0.0882104; -1.67939;-1.28853; 0.16783; -1.66507;-1.27391; -0.0206982; -1.66646;-1.40648; 0.25374; -1.65703;-1.37808; -0.122997; -1.6572
9.10394;-1.11336; 0.0883842; -1.67953;-1.28695; 0.167979; -1.66528;-1.2723; -0.0205443; -1.66655;-1.40491; 0.253875; -1.65721;-1.37647; -0.122857; -1.65729
9.11994;-1.11177; 0.0885583; -1.67967;-1.28537; 0.168129; -1.6655;-1.2707; -0.0203902; -1.66664;-1.40335; 0.254011; -1.65738;-1.37486; -0.122717; -1.65738
9.13594;-1.11017; 0.0887326; -1.67982;-1.28379; 0.168279; -1.66573;-1.2691; -0.020236; -1.66674;-1.40178; 0.254147; -1.65756;-1.37324; -0.122576; -1.65748
9.15194;-1.10858; 0.0889072; -1.67971;-1.28221; 0.16843; -1.66595;-1.26749; -0.0200816; -1.66683;-1.40021; 0.254284; -1.65769;-1.37162; -0.122436; -1.65757
9.16794;-1.10698; 0.0890817; -1.67961;-1.28063; 0.168581; -1.66617;-1.26589; -0.0199271; -1.66692;-1.39864; 0.254421; -1.65782;-1.37001; -0.122295; -1.65766
9.18394;-1.10539; 0.089256; -1.6795;-1.27905; 0.168732; -1.6664;-1.26429; -0.0197725; -1.66702;-1.39707; 0.254558; -1.65795;-1.36839; -0.122154; -1.65775
9.19994;-1.10379; 0.08943; -1.67939;-1.27747; 0.168884; -1.66663;-1.26268; -0.0196177; -1.66711;-1.39551; 0.254695; -1.65808;-1.36677; -0.122013; -1.65784
9.21594;-1.1022; 0.0896039; -1.67929;-1.27589; 0.169036; -1.66685;-1.26108; -0.0194625; -1.66721;-1.39394; 0.254832; -1.65821;-1.36516; -0.121872; -1.65793
9.23194;-1.1006; 0.0897776; -1.67918;-1.27431; 0.169188; -1.66708;-1.25947; -0.0193071; -1.6673;-1.39237; 0.25497; -1.65835;-1.36354; -0.121731; -1.65802
9.24794;-1.09901; 0.0899511; -1.67908;-1.27273; 0.169341; -1.6673;-1.25787; -0.0191516; -1.66739;-1.3908; 0.255107; -1.65848;-1.36192; -0.121589; -1.65811
9.26394;-1.09741; 0.0901245; -1.67897;-1.27115; 0.169494; -1.66752;-1.25626; -0.018996; -1.66749;-1.38923; 0.255245; -1.65862;-1.3603; -0.121448; -1.6582
9.27994;-1.09583; 0.0902967; -1.67855;-1.26957; 0.169647; -1.6677;-1.25466; -0.0188402; -1.66758;-1.38766; 0.255384; -1.65871;-1.35869; -0.121306; -1.65833
9.29594;-1.09424; 0.0904682; -1.67813;-1.26799; 0.169801; -1.66788;-1.25305; -0.0186842; -1.66767;-1.38609; 0.255522; -1.6588;-1.35707; -0.121164; -1.65846
9.31194;-1.09265; 0.0906389; -1.6777;-1.26641; 0.169955; -1.66805;-1.25145; -0.0185281; -1.66777;-1.38452; 0.255661; -1.65889;-1.35545; -0.121021; -1.65859
9.32794;-1.09107; 0.090809; -1.67728;-1.26483; 0.170109; -1.66822;-1.24984; -0.0183719; -1.66786;-1.38295; 0.255799; -1.65898;-1.35383; -0.120879; -1.65873
9.34394;-1.08949; 0.0909774; -1.67654;-1.26325; 0.170264; -1.6684;-1.24824; -0.0182157; -1.66795;-1.38139; 0.255938; -1.65911;-1.35221; -0.120736; -1.65881
9.35994;-1.08791; 0.0911446; -1.67579;-1.26167; 0.170419; -1.66857;-1.24663; -0.0180594; -1.66805;-1.37982; 0.256077; -1.65924;-1.3506; -0.120593; -1.6589
9.37594;-1.08633; 0.0913106; -1.67504;-1.26009; 0.170574; -1.66874;-1.24503; -0.017903; -1.66814;-1.37825; 0.256216; -1.65938;-1.34898; -0.12045; -1.65898
9.39194;-1.08475; 0.0914753; -1.6743;-1.25851; 0.170729; -1.66892;-1.24343; -0.0177464; -1.66823;-1.37668; 0.256355; -1.65951;-1.34736; -0.120307; -1.65907
9.40794;-1.08316; 0.0916405; -1.67411;-1.25693; 0.170885; -1.66909;-1.24182; -0.0175897; -1.66828;-1.37511; 0.256495; -1.65964;-1.34575; -0.120165; -1.65916
9.42394;-1.08157; 0.0918054; -1.67393;-1.25535; 0.171041; -1.66927;-1.24022; -0.017433; -1.66832;-1.37355; 0.256635; -1.65977;-1.34413; -0.120021; -1.65925
9.43994;-1.07997; 0.0919701; -1.67375;-1.25377; 0.171197; -1.66944;-1.23862; -0.0172763; -1.66837;-1.37198; 0.256775; -1.65991;-1.34252; -0.119878; -1.65933
9.45594;-1.07838; 0.0921346; -1.67358;-1.2522; 0.171353; -1.66962;-1.23702; -0.0171194; -1.66842;-1.37041; 0.256915; -1.66004;-1.34091; -0.119735; -1.65942
9.47194;-1.07678; 0.0922992; -1.67355;-1.25062; 0.17151; -1.6697;-1.23542; -0.0169625; -1.66846;-1.36884; 0.257055; -1.66013;-1.33929; -0.119591; -1.65951
9.48794;-1.07518; 0.0924638; -1.67352;-1.24903; 0.171667; -1.66979;-1.23382; -0.0168055; -1.66851;-1.36727; 0.257196; -1.66022;-1.33768; -0.119448; -1.65959
9.50393;-1.07358; 0.0926284; -1.67349;-1.24745; 0.171824; -1.66988;-1.23221; -0.0166485; -1.66855;-1.3657; 0.257337; -1.66031;-1.33606; -0.119304; -1.65968
9.51993;-1.07198; 0.092793; -1.67346;-1.24587; 0.171981; -1.66997;-1.23061; -0.0164914; -1.6686;-1.36413; 0.257478; -1.6604;-1.33445; -0.11916; -1.65976
9.53593;-1.07039; 0.0929568; -1.67315;-1.24429; 0.172138; -1.67001;-1.22901; -0.0163342; -1.66864;-1.36256; 0.257619; -1.66045;-1.33283; -0.119016; -1.65989
9.55193;-1.0688; 0.09312; -1.67283;-1.24271; 0.172296; -1.67006;-1.22741; -0.0161769; -1.66868;-1.36099; 0.25776; -1.6605;-1.33122; -0.118871; -1.66002
9.56793;-1.06721; 0.0932827; -1.67252;-1.24113; 0.172453; -1.6701;-1.22581; -0.0160196; -1.66873;-1.35942; 0.257902; -1.66055;-1.3296; -0.118727; -1.66015
9.58393;-1.06562; 0.0934449; -1.6722;-1.23955; 0.172611; -1.67015;-1.2242; -0.0158622; -1.66877;-1.35785; 0.258043; -1.66061;-1.32799; -0.118582; -1.66028
9.59993;-1.06402; 0.0936074; -1.67224;-1.23797; 0.172769; -1.6702;-1.2226; -0.0157047; -1.66882;-1.35628; 0.258185; -1.6607;-1.32637; -0.118437; -1.66036
9.61593;-1.06243; 0.09377; -1.67228;-1.23639; 0.172926; -1.67024;-1.221; -0.0155472; -1.66886;-1.35471; 0.258326; -1.66079;-1.32476; -0.118292; -1.66045
9.63193;-1.06083; 0.0939327; -1.67232;-1.2348; 0.173084; -1.67029;-1.2194; -0.0153896; -1.6689;-1.35314; 0.258468; -1.66088;-1.32314; -0.118147; -1.66053
9.64793;-1.05923; 0.0940954; -1.67236;-1.23322; 0.173242; -1.67034;-1.2178; -0.0152319; -1.66895;-1.35157; 0.25861; -1.66097;-1.32153; -0.118002; -1.66062
9.66393;-1.05764; 0.0942579; -1.67219;-1.23164; 0.1734; -1.67034;-1.2162; -0.0150742; -1.66899;-1.34999; 0.258752; -1.66102;-1.31992; -0.117856; -1.6607
9.67993;-1.05604; 0.09442; -1.67201;-1.23006; 0.173558; -1.67034;-1.21459; -0.0149164; -1.66903;-1.34842; 0.258895; -1.66106;-1.3183; -0.11771; -1.66079
9.69593;-1.05445; 0.0945819; -1.67183;-1.22847; 0.173717; -1.67034;-1.21299; -0.0147585; -1.66907;-1.34685; 0.259037; -1.66111;-1.31669; -0.117565; -1.66087
9.71193;-1.05285; 0.0947435; -1.67166;-1.22689; 0.173875; -1.67034;-1.21139; -0.0146005; -1.66912;-1.34527; 0.25918; -1.66116;-1.31507; -0.117419; -1.66096
9.72793;-1.05126; 0.0949048; -1.67152;-1.22531; 0.174033; -1.6703;-1.20979; -0.0144425; -1.66916;-1.3437; 0.259322; -1.6612;-1.31346; -0.117273; -1.66105
9.74393;-1.04966; 0.095066; -1.67137;-1.22372; 0.174191; -1.67026;-1.20819; -0.0142844; -1.6692;-1.34213; 0.259465; -1.66125;-1.31184; -0.117127; -1.66113
9.75993;-1.04807; 0.0952269; -1.67123;-1.22214; 0.174349; -1.67022;-1.20659; -0.0141263; -1.66924;-1.34056; 0.259608; -1.6613;-1.31023; -0.116981; -1.66122
9.77593;-1.04647; 0.0953876; -1.67109;-1.22056; 0.174507; -1.67017;-1.20498; -0.0139681; -1.66928;-1.33898; 0.25975; -1.66135;-1.30862; -0.116834; -1.66131
9.79193;-1.04487; 0.0955482; -1.67119;-1.21897; 0.174665; -1.67013;-1.20338; -0.0138098; -1.66933;-1.33741; 0.259893; -1.66135;-1.307; -0.116688; -1.6614
9.80793;-1.04328; 0.0957089; -1.6713;-1.21739; 0.174823; -1.67009;-1.20178; -0.0136514; -1.66937;-1.33583; 0.260036; -1.66135;-1.30539; -0.116541; -1.66149
9.82393;-1.04168; 0.0958699; -1.67141;-1.2158; 0.174981; -1.67005;-1.20018; -0.013493; -1.66941;-1.33426; 0.260179; -1.66135;-1.30377; -0.116394; -1.66158
9.83993;-1.04008; 0.0960311; -1.67151;-1.21422; 0.175138; -1.67001;-1.19858; -0.0133345; -1.66945;-1.33269; 0.260322; -1.66135;-1.30216; -0.116247; -1.66167
9.85593;-1.03849; 0.0961923; -1.67137;-1.21263; 0.175296; -1.66992;-1.19698; -0.013176; -1.66949;-1.33111; 0.260465; -1.6614;-1.30055; -0.1161; -1.66176
9.87193;-1.03689; 0.0963533; -1.67122;-1.21105; 0.175454; -1.66984;-1.19537; -0.0130174; -1.66953;-1.32954; 0.260608; -1.66145;-1.29893; -0.115953; -1.66185
9.88793;-1.0353; 0.0965141; -1.67108;-1.20946; 0.175611; -1.66975;-1.19377; -0.0128587; -1.66958;-1.32796; 0.260752; -1.66149;-1.29732; -0.115805; -1.66194
9.90393;-1.0337; 0.0966746; -1.67093;-1.20788; 0.175769; -1.66967;-1.19217; -0.0126999; -1.66962;-1.32638; 0.260895; -1.66154;-1.2957; -0.115658; -1.66203
9.91993;-1.0321; 0.0968349; -1.67082;-1.20629; 0.175926; -1.66958;-1.19057; -0.0125411; -1.66966;-1.32481; 0.261038; -1.66154;-1.29409; -0.11551; -1.66208
9.93593;-1.03051; 0.0969951; -1.6707;-1.20471; 0.176083; -1.6695;-1.18897; -0.0123822; -1.6697;-1.32323; 0.261182; -1.66155;-1.29248; -0.115362; -1.66213
9.95193;-1.02891; 0.0971551; -1.67059;-1.20312; 0.17624; -1.66941;-1.18737; -0.0122233; -1.66975;-1.32165; 0.261325; -1.66155;-1.29087; -0.115215; -1.66218
9.96793;-1.02731; 0.0973149; -1.67048;-1.20154; 0.176397; -1.66933;-1.18577; -0.0120643; -1.66979;-1.32008; 0.261469; -1.66155;-1.28925; -0.115067; -1.66222
9.98393;-1.02572; 0.0974742; -1.67069;-1.19995; 0.176553; -1.66924;-1.18416; -0.011905; -1.66979;-1.3185; 0.261612; -1.66159;-1.28764; -0.114919; -1.66227
9.99993;-1.02413; 0.0976339; -1.67089;-1.19836; 0.17671; -1.66916;-1.18256; -0.0117458; -1.66979;-1.31692; 0.261756; -1.66164;-1.28603; -0.114771; -1.66232
10.0159;-1.02253; 0.097794; -1.6711;-1.19677; 0.176867; -1.66907;-1.18096; -0.0115866; -1.66979;-1.31534; 0.2619; -1.66169;-1.28441; -0.114623; -1.66237
10.0319;-1.02094; 0.0979544; -1.67131;-1.19518; 0.177023; -1.66898;-1.17935; -0.0114274; -1.6698;-1.31377; 0.262044; -1.66173;-1.2828; -0.114475; -1.66242
10.0479;-1.01934; 0.0981156; -1.67138;-1.1936; 0.17718; -1.6689;-1.17775; -0.0112683; -1.66975;-1.31219; 0.262188; -1.66178;-1.28119; -0.114327; -1.66242
10.0639;-1.01775; 0.0982769; -1.67145;-1.19201; 0.177336; -1.66881;-1.17615; -0.0111093; -1.6697;-1.31061; 0.262332; -1.66182;-1.27958; -0.114178; -1.66242
10.0799;-1.01615; 0.0984383; -1.67152;-1.19042; 0.177492; -1.66872;-1.17455; -0.0109504; -1.66965;-1.30903; 0.262476; -1.66187;-1.27797; -0.11403; -1.66243
10.0959;-1.01455; 0.0985998; -1.67159;-1.18883; 0.177648; -1.66864;-1.17295; -0.0107916; -1.6696;-1.30746; 0.26262; -1.66191;-1.27636; -0.113882; -1.66243
10.1119;-1.01295; 0.0987616; -1.67158;-1.18724; 0.177804; -1.66855;-1.17135; -0.0106329; -1.66955;-1.30588; 0.262764; -1.66196;-1.27474; -0.113734; -1.66248
10.1279;-1.01135; 0.0989234; -1.67158;-1.18566; 0.177959; -1.66846;-1.16974; -0.0104742; -1.6695;-1.3043; 0.262908; -1.662;-1.27313; -0.113586; -1.66253
10.1439;-1.00975; 0.0990852; -1.67158;-1.18407; 0.178115; -1.66837;-1.16814; -0.0103156; -1.66946;-1.30272; 0.263052; -1.66205;-1.27152; -0.113437; -1.66257
10.1599;-1.00815; 0.099247; -1.67157;-1.18248; 0.17827; -1.66828;-1.16654; -0.0101571; -1.66941;-1.30114; 0.263197; -1.66209;-1.26991; -0.113289; -1.66262
10.1759;-1.00656; 0.0994083; -1.67171;-1.18089; 0.178426; -1.66824;-1.16494; -0.00999869; -1.66937;-1.29956; 0.263342; -1.66214;-1.26829; -0.113141; -1.66263
10.1919;-1.00496; 0.0995699; -1.67185;-1.1793; 0.178581; -1.66819;-1.16334; -0.00984033; -1.66932;-1.29798; 0.263486; -1.66218;-1.26668; -0.112992; -1.66263
10.2079;-1.00337; 0.0997318; -1.67199;-1.17771; 0.178736; -1.66814;-1.16174; -0.00968205; -1.66928;-1.2964; 0.263631; -1.66223;-1.26507; -0.112844; -1.66263
